dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.678466796875,5.679055213928223,5.7023893117904665,29.73174476623535,0.9291170239448547,59.4634895324707,8.991424560546875,False,1.0,0.36724418416912985
D11,0,RNA+ATAC,ATAC,32,5.675238132476807,5.677103519439697,5.700413966178894,24.168649673461914,0.7552703022956848,48.33729934692383,15.492079734802246,False,1.0,0.6327558158308701
