dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D11,GARQ,0,diagnostic_variant_rare_subsampling,0.02,2000,40,40,0,0.0,50.0,2.0,4.75,13.0,50.0,53.5,181.10000000000005,231.04999999999995,290.03999999999996,315.0,79.27944733176922,1.5855889466353843,0.694225,0.0,0.075,0.325,0.225,5,24.23076923076923
