stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.0699440068565309,570781696,676552704,676552704,0,0,PASS,,
subset_materialization,1.420828852802515,676679680,701616128,983318528,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,0.939927451312542,706936832,921923584,1418170368,0,0,PASS,,
anchor_initialization_before_warmup,0.2539481008425355,943816704,1043529728,1043529728,57490432,62914560,PASS,,
warmup_and_full_training,4.3033146732486784,1043566592,1588121600,1588178944,221533696,255852544,PASS,,
inference,1.0159098729491234,1588195328,1589391360,1600729088,224954368,297795584,PASS,,
same_checkpoint_inference_stability,0.001359265297651291,1592832000,1592832000,1592832000,129555456,297795584,PASS,,
common_evaluation,0.09320557722821832,1592832000,1593597952,1593597952,129555456,297795584,PASS,,
metacell_aggregation,0.08229504385963082,1593597952,1622376448,1622376448,129555456,297795584,PASS,,
