training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,32,0.10000000894069672,0.0,0.0007812500116415322,0.02070312574505806,2.7201147079467773,15.182064056396484,0.7033202648162842,True,1,True,False,False,1.0828148469940396e-36,0.04389302060008049,0.9990005493164062,,,,0.0,0.365307092666626,9.864532470703125,35,0,0
2,1,quantized_training,256,22,0.1899999976158142,0.0,0.0015234374441206455,0.04335937649011612,2.8694632053375244,17.627552032470703,0.6555818319320679,True,1,True,False,False,0.0,0.001928524812683463,0.9990005493164062,,,,0.0,0.016589075326919556,10.083800315856934,31,0,0
3,1,quantized_training,256,21,0.2709999978542328,0.0003164062218274921,0.0018984375055879354,0.07886718958616257,2.739494562149048,15.47916030883789,0.6832355260848999,True,1,True,False,False,0.0,0.00043708871817216277,0.28178104758262634,,,,0.0,0.003927541896700859,2.3883841037750244,29,0,0
4,1,quantized_training,256,18,0.34389999508857727,0.0005695311701856554,0.002510156249627471,0.10965234041213989,2.7121315002441406,15.061345100402832,0.6837019920349121,True,1,True,False,False,0.0,1.1739364708773792e-05,0.10237377136945724,,,,0.0,0.00010793464025482535,0.8445873260498047,26,0,0
5,1,quantized_training,256,17,0.40950995683670044,0.0005125780589878559,0.0022591406013816595,0.1439996063709259,2.594892978668213,13.395153999328613,0.7146924734115601,True,1,True,False,False,0.0,7.656877642148174e-06,0.12856608629226685,,,,0.0,7.346562051679939e-05,1.109505534172058,24,0,0
6,1,quantized_training,256,21,0.46855899691581726,0.00046132024726830423,0.002423851517960429,0.17178714275360107,2.5338525772094727,12.601963996887207,0.7291520237922668,True,1,True,False,False,0.0,5.212164069234859e-06,0.15782301127910614,,,,0.0,4.628106398740783e-05,1.1067043542861938,23,0,0
7,1,quantized_training,256,19,0.5217030644416809,0.0004151882021687925,0.0021814662031829357,0.1983584314584732,2.476944923400879,11.904839515686035,0.7424158453941345,True,1,True,False,False,0.0,1.6296479543598252e-06,0.18980596959590912,,,,0.0,1.5715982954134233e-05,1.1817339658737183,24,0,0
8,2,quantized_training,256,18,0.5695327520370483,0.0005605040933005512,0.0029983827844262123,0.2179757058620453,2.459106206893921,11.694355010986328,0.7478756904602051,True,1,True,False,False,0.0,4.327745500631863e-06,0.10613787919282913,,,,0.0,3.1295996450353414e-05,0.7872063517570496,25,0,0
9,2,quantized_training,256,21,0.6125794649124146,0.0005044536665081978,0.0031692541670054197,0.23563124239444733,2.4473562240600586,11.55774974822998,0.7505560517311096,True,1,True,False,False,0.0,1.7282320641243132e-06,0.13281282782554626,,,,0.0,1.2654664715228137e-05,1.1582167148590088,24,0,0
10,2,quantized_training,256,21,0.6513214707374573,0.0004540082882158458,0.0031974639277905226,0.25581809878349304,2.4118943214416504,11.155072212219238,0.7589379549026489,True,1,True,False,False,0.0,2.322618229300133e-06,0.16250714659690857,,,,0.0,1.6239524484262802e-05,1.3487675189971924,24,0,0
11,2,quantized_training,256,20,0.6861892938613892,0.0005448098527267575,0.0032688595820218325,0.272033154964447,2.3920485973358154,10.935874938964844,0.7640745639801025,True,1,True,False,False,0.0,7.262065651048033e-07,0.11301449686288834,,,,0.0,6.012599897076143e-06,1.1208630800247192,24,0,0
12,2,quantized_training,256,24,0.7175703048706055,0.000490328879095614,0.0030174176208674908,0.2846735715866089,2.385085344314575,10.859989166259766,0.7659359574317932,True,1,True,False,False,0.0,2.513313575036591e-06,0.14053264260292053,,,,0.0,2.3675123884459026e-05,1.076554775238037,24,0,0
13,2,quantized_training,256,21,0.7458133101463318,0.0006619440391659737,0.0027156758587807417,0.295268714427948,2.3662800788879395,10.657672882080078,0.7713590860366821,True,1,True,False,False,0.0,9.123864401772153e-06,0.07073774188756943,,,,0.0,7.332261884585023e-05,0.5232921838760376,25,0,0
14,2,quantized_training,256,21,0.771232008934021,0.0005957496468909085,0.0026108138263225555,0.31066370010375977,2.3459906578063965,10.44361400604248,0.775073230266571,True,1,True,False,False,0.0,1.0234218279947527e-05,0.0921812653541565,,,,0.0,8.501398406224325e-05,0.690691351890564,26,0,0
15,3,quantized_training,256,22,0.7941087484359741,0.0005361746880225837,0.0025849740486592054,0.32022231817245483,2.334822416305542,10.32762622833252,0.7781283259391785,True,1,True,False,False,0.0,3.9611418287677225e-06,0.11698625981807709,,,,0.0,3.0276414690888487e-05,0.852582573890686,24,0,0
16,3,quantized_training,256,22,0.8146978616714478,0.0006434094393625855,0.0035797948949038982,0.3311688303947449,2.3337557315826416,10.31661605834961,0.7763872742652893,True,1,True,False,False,0.0,4.2776864006555115e-07,0.07618142664432526,,,,0.0,3.185797595506301e-06,0.5359550714492798,25,0,0
17,3,quantized_training,256,21,0.8332280516624451,0.000579068495426327,0.0032218152191489935,0.3418019413948059,2.320856809616089,10.184396743774414,0.7788697481155396,True,1,True,False,False,0.0,1.8537209598434856e-06,0.09854186326265335,,,,0.0,1.4611750884796493e-05,0.7072416543960571,24,0,0
18,3,quantized_training,256,19,0.849905252456665,0.0005211616517044604,0.0028996337205171585,0.34941861033439636,2.3123836517333984,10.098466873168945,0.7814604043960571,True,1,True,False,False,0.0,6.937403668416664e-06,0.12422678619623184,,,,0.0,6.725094135617837e-05,0.7930914163589478,25,0,0
19,3,quantized_training,256,23,0.8649146556854248,0.0005378951318562031,0.002672456204891205,0.34728923439979553,2.3477728366851807,10.46224308013916,0.7749127149581909,True,1,True,False,False,0.0,1.854981860560656e-06,0.11618395149707794,,,,0.0,1.7576388927409425e-05,0.9337611794471741,24,0,0
20,3,quantized_training,256,22,0.8784231543540955,0.0004841056070290506,0.0027504556346684694,0.34263840317726135,2.3844003677368164,10.85255241394043,0.7688513398170471,True,1,True,False,False,0.0,6.9416391852428205e-06,0.14407482743263245,,,,0.0,6.200804637046531e-05,1.0554823875427246,24,0,0
21,3,quantized_training,256,22,0.8905807733535767,0.0006283927359618247,0.003062943695113063,0.33454641699790955,2.4346566200256348,11.41189956665039,0.7594645619392395,True,1,True,False,False,0.0,1.2549974144349108e-06,0.08089763671159744,,,,0.0,1.0150565685762558e-05,0.5871841907501221,24,0,0
22,4,quantized_training,256,26,0.901522696018219,0.0006640595383942127,0.003110754070803523,0.3190605044364929,2.4863572120666504,12.017419815063477,0.7500966787338257,True,1,True,False,False,0.0,3.4055728974635713e-06,0.07014168053865433,,,,0.0,2.8295655283727683e-05,0.5227501392364502,23,0,0
