dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,modality_weight,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.676755905151367,5.676465034484863,5.695414328575135,29.50542640686035,0.922044575214386,59.0108528137207,8.7039155960083,False,1.0,0.42274881591226415
D11,0,RNA+ATAC,ATAC,32,5.667099475860596,5.666837692260742,5.6863080024719235,26.310449600219727,0.8222015500068665,52.62089920043945,11.884943008422852,False,1.0,0.5772511840877359
