epoch,phase,loss_rec,loss_vq
0,warmup,8.444265727485929,
1,quantized,52.468844845891,0.7878606915473938
2,quantized,12.641881893078486,0.7106689044407436
3,quantized,10.863722051183382,0.6876140492303031
4,quantized,10.409908110896746,0.6832703692572457
5,quantized,9.765484894315401,0.6683179054941449
