training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
18,3,quantized_training,256,23,0.849905252456665,0.0006514521082863212,0.002824013587087393,0.15276406705379486,2.6293282508850098,13.864453315734863,0.7372586727142334,True,1,True,False,False,0.0,4.793256266566459e-06,0.07376960664987564,,,,0.0,4.2354360630270094e-05,0.7442500591278076,22,0,0
19,3,quantized_training,256,25,0.8649146556854248,0.0005863069090992212,0.0034182274248450994,0.15858140587806702,2.637443780899048,13.977428436279297,0.7348839044570923,True,1,True,False,False,0.0,5.386533530327142e-07,0.09572961181402206,,,,0.0,3.5840976124745794e-06,0.9021679162979126,22,0,0
20,3,quantized_training,256,20,0.8784232139587402,0.0005276761949062347,0.004638904705643654,0.16030138731002808,2.627383232116699,13.837512969970703,0.7374036908149719,True,1,True,False,False,0.0,3.128362902060644e-09,0.12103145569562912,,,,0.0,1.1641532182693481e-09,1.030005693435669,21,0,0
21,3,quantized_training,256,21,0.8905808925628662,0.0004749085637740791,0.004796519875526428,0.16380248963832855,2.6202282905578613,13.738860130310059,0.7394315004348755,True,1,True,False,False,0.0,5.141245762452229e-10,0.14947375655174255,,,,0.0,1.31708899342442e-09,1.3827722072601318,21,0,0
22,4,quantized_training,256,22,0.9015227556228638,0.0004274176899343729,0.004707492887973785,0.1673441082239151,2.5997583866119385,13.460485458374023,0.7439505457878113,True,1,True,False,False,0.0,2.978944868559097e-09,0.18074451386928558,,,,0.0,9.313225746154785e-09,1.5454181432724,22,0,0
23,4,quantized_training,256,25,0.9113703966140747,0.0003846759209409356,0.004807531833648682,0.16740655899047852,2.6070523262023926,13.559024810791016,0.7421336770057678,True,1,True,False,False,0.0,3.2209565570262555e-10,0.21444463729858398,,,,0.0,0.0,1.5536729097366333,20,0,0
24,4,quantized_training,256,22,0.9202333092689514,0.00048469167086295784,0.005308038555085659,0.1596502661705017,2.657782793045044,14.264626502990723,0.7274088859558105,True,1,True,False,False,0.0,3.667160325404595e-11,0.14373748004436493,,,,0.0,0.0,1.0976203680038452,20,0,0
25,4,quantized_training,256,21,0.9282100200653076,0.0005296986782923341,0.005558484699577093,0.16265587508678436,2.667682647705078,14.406545639038086,0.7246599793434143,True,1,True,False,False,0.0,5.7380506596205194e-12,0.12005628645420074,,,,0.0,0.0,0.8361939787864685,20,0,0
26,4,quantized_training,256,29,0.9353890419006348,0.0004767288046423346,0.005783886183053255,0.16553092002868652,2.703974723815918,14.93899154663086,0.7158890962600708,True,1,True,False,False,0.0,7.635631016356115e-11,0.14838942885398865,,,,0.0,0.0,1.4023772478103638,18,0,0
27,4,quantized_training,256,24,0.9418500661849976,0.000429055915446952,0.005679887253791094,0.16538408398628235,2.7327325344085693,15.374841690063477,0.709729790687561,True,1,True,False,False,0.0,2.2764097898364533e-11,0.1795639842748642,,,,0.0,0.0,1.146869421005249,20,0,0
28,4,quantized_training,256,23,0.9476650953292847,0.0006284824921749532,0.005662060342729092,0.1609550416469574,2.743661403656006,15.543793678283691,0.706375241279602,True,1,True,False,False,0.0,5.532195188062694e-11,0.08086857944726944,,,,0.0,0.0,0.652685821056366,18,0,0
29,5,quantized_training,256,27,0.9528985619544983,0.000572411110624671,0.005464722868055105,0.1554064154624939,2.7808799743652344,16.13321304321289,0.6944257020950317,True,1,True,False,False,0.0,2.709067562292611e-12,0.10120122879743576,,,,0.0,0.0,0.913191020488739,19,0,0
30,5,quantized_training,256,26,0.957608699798584,0.0008647494832985103,0.006480750162154436,0.1562720239162445,2.799262285232544,16.432519912719727,0.689271867275238,True,1,True,False,False,0.0,1.707356044738928e-12,0.031429827213287354,,,,0.0,0.0,0.24823081493377686,18,0,0
31,5,quantized_training,256,28,0.9618477821350098,0.0007782744942232966,0.0065687247551977634,0.15939481556415558,2.8065500259399414,16.55271339416504,0.6884244084358215,True,1,True,False,False,0.0,4.152857799397808e-13,0.04441855102777481,,,,0.0,0.0,0.3939131200313568,17,0,0
32,5,quantized_training,256,29,0.965662956237793,0.0007004470098763704,0.007400814909487963,0.16220532357692719,2.8337578773498535,17.009260177612305,0.680383563041687,True,1,True,False,False,0.0,6.16330784694065e-14,0.06064075976610184,,,,0.0,0.0,0.5800672173500061,16,0,0
33,5,quantized_training,256,27,0.9690966606140137,0.0006304022972472012,0.007687096018344164,0.16278165578842163,2.852616310119629,17.333072662353516,0.6737342476844788,True,1,True,False,False,0.0,2.2172656099399626e-14,0.08024995774030685,,,,0.0,0.0,0.5738185048103333,15,0,0
34,5,quantized_training,256,29,0.9721870422363281,0.000567362061701715,0.007309011183679104,0.16290974617004395,2.873462438583374,17.698190689086914,0.6679404973983765,True,1,True,False,False,0.0,1.2173557517938804e-13,0.10326588153839111,,,,0.0,0.0,0.9218544960021973,14,0,0
35,5,quantized_training,256,27,0.9749682545661926,0.0005106258322484791,0.0073593598790466785,0.16536876559257507,2.8833677768707275,17.87436866760254,0.6646873354911804,True,1,True,False,False,0.0,8.614363190058861e-15,0.1295739859342575,,,,0.0,0.0,1.0264779329299927,15,0,0
