dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,B.Activated,0.032,Intermediate,64,0.5,0.046875,0.08571428571428572,1,0.5,0.5,87.5,231.54999999999998,244.0,0.0,0.046875,0,0.0,0,0.0
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,B.Naive,0.1795,Common,359,0.8496420047732697,0.9916434540389972,0.9151670951156813,3,0.8542578827682177,0.8496420047732697,87.5,231.54999999999998,244.0,0.0,0.9916434540389972,3,0.75,3,0.75
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,267.0,267.0,267.0,0.0,0.0,0,0.0,0,0.0
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Mono.CD14,0.1355,Common,271,0.9507042253521126,0.996309963099631,0.9729729729729729,3,0.762988571977336,0.9507042253521126,25.5,232.64999999999992,267.0,0.014760147601476014,0.996309963099631,2,0.5,2,0.5
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Mono.CD16,0.002,Rare,4,0.0,0.0,0.0,0,,,152.5,255.54999999999998,267.0,0.0,0.0,0,0.0,0,0.0
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,NK,0.046,Intermediate,92,0.75,0.782608695652174,0.7659574468085107,4,0.8324362041467305,0.75,36.0,122.99999999999997,132.0,0.010869565217391304,0.782608695652174,3,0.3,3,0.3
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,Platelets,0.001,Rare,2,0.0,0.0,0.0,0,,,13.0,13.0,13.0,0.0,0.0,0,0.0,0,0.0
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,T.CD4.Memory,0.2225,Common,445,0.6,0.7146067415730337,0.6523076923076924,14,0.5918212912001731,0.6,26.0,165.5,244.0,0.017977528089887642,0.7146067415730337,8,0.25806451612903225,3,0.0967741935483871
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,T.CD4.Naive,0.2025,Common,405,0.6131078224101479,0.7160493827160493,0.6605922551252847,9,0.5967284376872911,0.6131078224101479,28.0,135.39999999999998,195.0,0.0,0.7160493827160493,7,0.2916666666666667,1,0.041666666666666664
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,T.CD8.Effector,0.1125,Common,225,0.6601941747572816,0.3022222222222222,0.4146341463414634,3,0.8437710437710438,0.6601941747572816,33.0,136.0,195.0,0.008888888888888889,0.3022222222222222,3,0.14285714285714285,2,0.09523809523809523
D18,GARQ,2,diagnostic_variant_rare_subsampling,0.02,T.CD8.Naive,0.0655,Intermediate,131,0.6292134831460674,0.42748091603053434,0.509090909090909,3,0.5758891645988421,0.6292134831460674,32.5,186.14999999999986,244.0,0.0,0.42748091603053434,2,0.08333333333333333,1,0.041666666666666664
