epoch,phase,loss_rec,loss_vq
0,warmup,0.37798124977520536,
1,quantized,2.6739704608917236,0.5440618821552822
2,quantized,1.984647810459137,0.4735667407512665
3,quantized,1.497924193739891,0.463859634740012
4,quantized,1.2053564488887787,0.45512108291898457
5,quantized,1.0324475169181824,0.4538396086011614
