stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.06190005782991648,560558080,666669056,666669056,0,0,PASS,,
subset_materialization,0.12270248588174582,666669056,688451584,718667776,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,4.229179074987769,692760576,2128441344,5256658944,0,0,PASS,,
anchor_initialization_before_warmup,0.47614802699536085,2181775360,2417020928,2417020928,142465536,148897792,PASS,,
warmup_and_full_training,5.575635275803506,2417119232,3237777408,3284836352,850462208,926941184,PASS,,
inference,1.3357883500866592,3237924864,3238653952,3484024832,1471767552,2164260864,PASS,,
common_evaluation,0.07486903294920921,3239317504,3240284160,3240284160,234166784,2164260864,PASS,,
metacell_aggregation,0.45993108907714486,3240284160,3302506496,3427659776,234166784,2164260864,PASS,,
