dataset,method,seed,implementation_tag,resolution,n_cells,requested_K,realized_K,empty_anchor_count,empty_rate,compression_ratio,size_min,size_q1,size_median,size_mean,size_q3,size_p90,size_p95,size_p99,size_max,size_sd,size_cv,size_gini,singleton_rate,size_le_2_rate,size_gt_2x_median_rate,size_gt_5x_median_rate,tukey_outlier_count,max_median_ratio
D11,GARQ,0,instrumented_legacy,0.05,2000,100,90,10,0.1,22.22222222222222,1.0,4.0,9.0,22.22222222222222,25.0,58.20000000000002,87.14999999999996,153.0,153.0,31.54015730931172,1.4193070789190274,0.6368666666666667,0.15555555555555556,0.2,0.32222222222222224,0.17777777777777778,13,17.0
