,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SEACell-0,0.18748882564649588,4.939000323495142,-0.09718113338359798,-0.8434185376491169,0.6023191366076215,0.045603809407024354,-1.3632085839962564,-3.898630834735742e-06,-0.6959385018587265,-0.07067804530114892,-0.20178743194675175,-0.07963395941051213,-0.039767636110089384,-0.1263157517075729,-0.1066097216101306
SEACell-1,-2.1808365394746834,-1.1735478945643187,-3.02435106285215,1.5535531969201941,0.705104125938168,0.17876613824272178,-0.1395018705946534,0.17723191877175598,-0.23989000804046356,0.05035655364110118,-0.34441625327655956,-0.15314618431763616,-0.25626367886839363,0.1404998136774166,0.1483607828189158
SEACell-10,0.1011167670832792,5.590177388096234,0.5311110397097143,0.3288126337659098,-1.501747136061406,0.10709753541361128,-1.3143956727770942,0.2606801291571982,-0.47234703060952254,0.016220257614302333,0.27571352085357664,0.10460249120511247,0.19635294381845705,-0.18613398518458918,0.12984219692951438
SEACell-100,-1.3974539194888589,-1.894194510315877,1.354969038027795,-0.8771216447869642,1.271362499266322,-1.4287442967250372,-0.06017590281900805,-1.5483095701092169,-0.4323370564838695,-0.18998657889209555,1.6736423201572312,-0.12551002064108932,-0.3801865958378668,0.11250425532430114,0.2923126888306516
SEACell-101,5.292559540552401,-1.3374034794467535,-1.106251314754476,0.008057667743475083,-1.1365032837219455,-0.19090651377007142,-0.5875164910582222,-0.10851511259964702,0.9147501566249155,-0.7420172313449499,-0.15225795484698737,-0.06270440711518106,-1.0883999850513353,0.12568632262880772,-0.09726763048573142
SEACell-102,0.166892302325046,4.893337121305755,-0.10233516140165219,-0.3002212963698585,0.10985398364265415,-0.6194298459529288,1.590434257227342,-0.1494108378651397,1.5319367535829826,0.5406045904764535,0.32944565251982394,0.007199205931579777,0.28201309766919397,-0.5017588650955899,0.4176157311695433
SEACell-103,0.4082948968005109,4.3335317027590765,0.7970852634609361,0.2692625043359003,-1.001916935129075,-1.0242677351104068,3.0747797333499305,-0.19203201147759513,1.642150910767032,0.5207337903684436,0.6863510646236425,-0.5379635513305702,-0.03280203357482297,0.3472408906542673,0.24093978758159382
SEACell-104,-2.4056295113270147,-0.5392836740933952,-1.8855486253769866,2.2331784877906453,-2.9501425181528336,0.49214275717734723,0.24792862506565844,0.7971529010580454,0.10628056113407994,-0.15283335223579925,-0.6097380892301892,0.08712679242530634,-0.3637603113757688,0.3314315050575433,-0.2545605298916017
SEACell-105,0.13407972296151954,5.525099525073114,0.3716548172534048,0.08184076146908528,-1.1514937872694455,-0.06533579866099433,-0.9678771695252884,0.07112646067762418,-0.20563905862234413,-0.005027432933597065,0.20218819519040224,0.03500306092036539,0.1689520993279692,-0.23080853258685155,0.04423188455408885
SEACell-106,-1.0984251058555663,-1.7285480762194654,0.6925192274742923,-3.39344796316933,0.6752793748184376,-0.05564033364928196,-0.15651474155641526,-0.0848456747745034,0.05031625278117947,0.154516899436361,-1.4642493516654365,-0.21160521912975072,0.3510755765042446,-0.29413452129694684,0.16278284034758472
SEACell-107,-1.5840844633369917,-1.5819870402090066,0.556586979877601,-2.2726477799298097,-1.5419159940071538,-1.087535257312784,0.4846533611779932,-0.9666274347982715,-0.5768769828863468,-1.002643102576033,-0.6882873961170488,0.020169363426658878,0.16592637761901072,-0.04998701960565529,-0.20295633797766352
SEACell-108,-0.26156478325131016,-1.3562040525097678,3.5256319478024274,3.521837791181966,2.5145606292988876,-0.625688632993434,-0.13931801568142202,-0.5525866242278109,0.014863329969227054,-0.17284311290824753,-1.3399946787596644,-0.2009692174981343,-0.19738309527103515,0.09866654189165369,-0.4501573806749971
SEACell-109,-1.3262194092707855,-1.7206753219454674,-0.01922038640758518,-2.492031896226294,0.49350320558375593,-0.4912336329655093,0.045303964767463345,-0.3378805387939255,-0.3402366029373627,-0.4412553003958277,-0.07072198917273939,-0.08996419288797268,0.30947812089948223,-0.29165816007245726,-0.1605144639574652
SEACell-11,-0.02688194850339839,4.651122098052355,0.10666821668395687,-0.4267433762339461,0.31744260807761204,-0.232586768227498,1.5288641677202082,0.11321126606009889,0.48970491231844676,0.005382962580076213,-0.3660562792701376,-0.1239766886458381,-0.2394757835888475,-0.09642540398119546,-0.2952661165408381
SEACell-110,-0.7751627622352024,-1.47936951691159,2.7134192652997093,-3.991618421757641,-0.5278353427313743,0.8549311706840413,-0.4757708078668859,1.2388294519147975,0.5491592843118336,1.515396657681655,-1.2354048215031324,0.08184906947702061,-0.4742401844983111,-0.030597803242686836,0.004002399563759021
SEACell-111,-1.4912193565889424,-0.7036765054064722,0.9615695944725131,-0.29851055775479085,-2.88604713615311,0.3006827839677566,0.07574802709101774,0.6993730289475163,0.39826311602282244,0.020619862666083302,1.018433534586419,0.18024380816408717,0.6240378677313054,-0.7933076665882399,0.06236492365933572
SEACell-112,0.23198717509204547,5.197281164092019,0.31037934068479595,0.09568469369040836,-0.717675420698361,0.05288741136805415,-0.6067432379893314,0.25935828170361214,-0.09757376209652718,-0.059453606275779225,0.25151711177650343,-0.0254599331308421,0.09999856195463255,0.11865002445828002,0.25403980958339867
SEACell-113,0.17595795348161103,4.985471072994029,-0.051990666194734345,-0.5717070684082861,0.14828250083211975,0.10986076960289251,-1.4211067941385718,0.14233082214899376,-0.6547258609131391,0.13496896395220787,-0.01559747987552043,0.04568518236666264,0.0746533132610725,-0.13331580220860942,-0.03678196059438128
SEACell-114,-1.4978060028104114,-1.0992723622854494,1.181677831270114,-1.864327069263464,-2.2932745936848096,-0.09848699818435998,0.13367605306278124,0.059930766380893785,-0.13488025617833574,-0.7163577012197884,-0.9245395633379349,0.15649316988935044,0.0115645257233545,-0.2794722692846172,-0.41343469170985264
SEACell-115,-1.5448389194424004,-1.5538520988761906,-0.6481219344856342,-1.8859202723628654,0.46071703013837295,-0.4671505109085614,0.22291621349524998,-0.43826224419328974,-0.38329736040715817,-0.6802912052845206,-1.1717640394094375,-0.1057673834189122,0.30814264896514726,-0.34118125678965394,0.07279038183345707
SEACell-116,5.072286727572955,-1.1587471607294935,-1.1249805958018924,-0.34165159223609787,-0.9812840048222188,-0.0612555161201952,-0.5870484104622883,-0.1323740897671794,0.7464017804758587,-0.6531541554317912,-0.07559282252375328,-0.060430734240081226,-0.8058951967396681,0.014852341924569358,-0.07304366767911377
SEACell-117,0.12005992016288027,5.486092470293857,0.48639726606590883,0.09834107758244773,-1.4600073603292498,0.154468139840965,-1.2161682582408704,0.2785134258911589,-0.5889894089281558,-0.06463943901115346,0.09500210788868141,0.09074117775602054,0.16551454856727474,-0.1759617717146371,0.05567392536512372
SEACell-118,5.240042360641433,-1.2391514944535402,-1.0823284502792658,0.04077642172073246,-1.4158385772786393,-0.08230546471948125,-0.6080994864404451,-0.1517552116564572,0.9299771349285845,-0.7438009651403055,-0.13309927391027895,-0.036028183727514075,-0.9220440958731415,0.13019808471977973,-0.1299056932626467
SEACell-119,-2.1369060581737456,-1.2300366790198458,-3.202764696383244,1.5161542273317405,0.789996382754892,-0.008212873479149427,-0.24545772942476748,0.1005884754847562,0.07679611534063405,0.09645615340312283,-0.4139278885582595,-0.09620665653520054,-0.09310235679867408,0.07900076716279113,0.4397915038791951
SEACell-12,-2.174934607886759,-0.44427344191538065,-0.9767209227906983,1.680602706494072,-3.0458744995475073,1.0765931674102691,0.31308802492728716,1.5460558801312376,0.3417548275716987,0.3375715142309575,0.8549585919743303,0.12421163766864604,-0.10756803780918249,0.04769383525678504,-0.7676715468203634
SEACell-120,-1.2513605878363954,-1.3723465686767358,0.19249317274480232,-2.7070606272095747,-0.6778843369575953,-0.25182859229632854,0.19289417627701952,-0.11995479494552952,-0.31738043972387914,-0.5538723842989975,-1.380724183748746,-0.08349848328728801,0.5482749210540119,-0.3494079234216926,-0.14294765142712682
SEACell-121,-1.0879465501510297,-1.4434591242906192,3.278743365934832,-3.8755741905286842,-1.5885035818056243,0.5789473025587167,-0.019001603117534818,1.0582220053358582,0.17323662647547886,1.0809417995607056,-1.4156145438818,0.04433497609374376,-0.7469527673021052,0.46086085841898494,-0.16756575975168508
SEACell-122,1.8626536408401853,-1.7125228773234238,-2.4484727232220007,-0.16703104859652734,1.707962564996565,-0.28594601852144913,-0.8986479561086239,0.0004490337983861639,0.5035240767743029,-0.3365171723523355,-0.2090002549057138,-0.07159333817483864,-0.5487134614684918,-0.15599142739187224,0.259932362922649
