training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,29,0.09999999403953552,0.0,0.0007812500116415322,0.01835937611758709,2.814364433288574,16.68256950378418,0.6833985447883606,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,29,0.1899999976158142,0.0,0.0015234374441206455,0.036054689437150955,2.883140802383423,17.870311737060547,0.6567228436470032,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,27,0.2709999978542328,0.0,0.001835937611758709,0.05041797086596489,2.8737614154815674,17.70348358154297,0.6612279415130615,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,30,0.34389999508857727,0.0,0.0037089840043336153,0.06139180064201355,2.8824257850646973,17.8575382232666,0.6597670912742615,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,24,0.4095100164413452,0.0,0.003338085487484932,0.07673699408769608,2.8235931396484375,16.83724021911621,0.6787827610969543,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
6,1,quantized_training,256,30,0.46855899691581726,0.0,0.004176151938736439,0.08820391446352005,2.8000340461730957,16.445205688476562,0.6839503645896912,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,25,0.5217030644416809,0.0,0.004261179827153683,0.10672727227210999,2.756192207336426,15.739794731140137,0.6958316564559937,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,29,0.5695327520370483,0.0,0.005335807800292969,0.12066391110420227,2.7355332374572754,15.417963027954102,0.7013111710548401,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,26,0.6125794649124146,0.0,0.006044771522283554,0.1300818920135498,2.7252488136291504,15.260210990905762,0.7050821185112,True,10,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,28,0.651321530342102,0.0,0.006470441818237305,0.13972994685173035,2.718931198120117,15.164106369018555,0.7032528519630432,True,10,True,False,False,0.0,6.830730642573557e-13,0.9990005493164062,,,,0.0,0.0,10.424989700317383,18,0,0
