training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,33,0.10000000149011612,0.0,0.0011718750465661287,0.01992187462747097,2.8947665691375732,18.079280853271484,0.6494141221046448,True,1,True,False,False,2.4644749899936636e-35,0.009200477041304111,0.9990005493164062,,,,0.0,0.08565358072519302,9.614117622375488,36,0,0
2,1,quantized_training,256,18,0.1899999976158142,0.0,0.0017968749161809683,0.025390625,3.048492908477783,21.083545684814453,0.6045641303062439,True,1,True,False,False,8.407790785948902e-45,0.00021637437748722732,0.9990005493164062,,,,0.0,0.0018923208117485046,9.763662338256836,30,0,0
3,1,quantized_training,256,15,0.2709999978542328,0.0003164062218274921,0.002214843640103936,0.03535156324505806,2.9285759925842285,18.70098114013672,0.6467365622520447,True,1,True,False,False,0.0,0.0001333043910562992,0.28178104758262634,,,,0.0,0.0010728189954534173,2.21482253074646,29,0,0
4,1,quantized_training,256,15,0.3438999652862549,0.0005695311701856554,0.0023765626829117537,0.05867187678813934,2.8279428482055664,16.91063690185547,0.6777656674385071,True,1,True,False,False,0.0,3.526701402734034e-05,0.10237377136945724,,,,0.0,0.00034778937697410583,0.861624002456665,28,0,0
5,1,quantized_training,256,16,0.4095100164413452,0.0005125780589878559,0.0023066014982759953,0.08171093463897705,2.7265355587005615,15.27985954284668,0.7078495621681213,True,1,True,False,False,0.0,9.830787166720256e-05,0.12856608629226685,,,,0.0,0.0007339033763855696,1.1717597246170044,26,0,0
6,1,quantized_training,256,17,0.46855899691581726,0.00046132024726830423,0.002075941301882267,0.11103983968496323,2.6324408054351807,13.907674789428711,0.7305184602737427,True,1,True,False,False,0.0,0.0001818531018216163,0.15782301127910614,,,,0.0,0.0015078095020726323,1.3412234783172607,27,0,0
7,1,quantized_training,256,21,0.5217030644416809,0.0006227823323570192,0.002122583333402872,0.13274835050106049,2.5711207389831543,13.080475807189941,0.7438307404518127,True,1,True,False,False,0.0,0.00010780986485769972,0.08273360878229141,,,,0.0,0.000912083953153342,0.649659276008606,28,0,0
8,2,quantized_training,256,19,0.5695327520370483,0.0005605040933005512,0.0020551816560328007,0.15306726098060608,2.5043468475341797,12.235564231872559,0.759225606918335,True,1,True,False,False,0.0,0.0001984400732908398,0.10613787919282913,,,,0.0,0.001655058702453971,0.821210503578186,28,0,0
9,2,quantized_training,256,20,0.6125794649124146,0.0005044536665081978,0.0019179051741957664,0.17213553190231323,2.4404659271240234,11.478387832641602,0.7722787261009216,True,1,True,False,False,0.0,0.0003589735133573413,0.13281282782554626,,,,0.0,0.0025514326989650726,1.087491750717163,28,0,0
10,2,quantized_training,256,19,0.651321530342102,0.0006389745976775885,0.0018766915891319513,0.18851572275161743,2.397406578063965,10.994625091552734,0.781358003616333,True,1,True,False,False,0.0,0.00016631344624329358,0.07754488289356232,,,,0.0,0.0013235431397333741,0.6959590315818787,28,0,0
11,2,quantized_training,256,15,0.6861892938613892,0.0005750771379098296,0.0018693958409130573,0.20560164749622345,2.354595899581909,10.5338716506958,0.7911664247512817,True,1,True,False,False,0.0,0.00033339878427796066,0.10012772679328918,,,,0.0,0.002802483504638076,0.7965295910835266,28,0,0
12,2,quantized_training,256,20,0.7175703644752502,0.0005175694241188467,0.0019247030140832067,0.2225414663553238,2.3167450428009033,10.142606735229492,0.797052264213562,True,1,True,False,False,0.0,0.0002501811250112951,0.12602467834949493,,,,0.0,0.002102443715557456,1.0375651121139526,28,0,0
13,2,quantized_training,256,17,0.745813250541687,0.000465812481706962,0.0018657729960978031,0.2370060682296753,2.2791552543640137,9.768424987792969,0.8038787245750427,True,1,True,False,False,0.0,0.00040363616426475346,0.15501244366168976,,,,0.0,0.003515911754220724,1.1981650590896606,27,0,0
14,2,quantized_training,256,16,0.771232008934021,0.0005074904183857143,0.0017741878982633352,0.25471171736717224,2.2365329265594482,9.360819816589355,0.8110818266868591,True,1,True,False,False,0.0,0.0005831735325045884,0.13120926916599274,,,,0.0,0.004882374778389931,1.0973117351531982,28,0,0
15,3,quantized_training,256,21,0.7941088080406189,0.0005571363144554198,0.0019019010942429304,0.2640061676502228,2.214862823486328,9.160152435302734,0.8149738311767578,True,1,True,False,False,0.0,0.00036579222069121897,0.1075773537158966,,,,0.0,0.0032097618095576763,0.9149263501167297,28,0,0
16,3,quantized_training,256,19,0.8146978616714478,0.0005014226771891117,0.0017886547138914466,0.2790117859840393,2.1841983795166016,8.883524894714355,0.8198758959770203,True,1,True,False,False,0.0,0.0005030704196542501,0.1344328224658966,,,,0.0,0.003950210753828287,1.071385145187378,28,0,0
17,3,quantized_training,256,20,0.8332280516624451,0.0004512803861871362,0.0019936778116971254,0.2854856252670288,2.179076671600342,8.838141441345215,0.8210468292236328,True,1,True,False,False,0.0,0.00033457251265645027,0.16429011523723602,,,,0.0,0.0025347399059683084,1.4018187522888184,29,0,0
18,3,quantized_training,256,21,0.8499053120613098,0.0005863069090992212,0.0021378968376666307,0.2936558127403259,2.186857223510742,8.90717601776123,0.8187462091445923,True,1,True,False,False,0.0,0.00016509820125065744,0.09572961181402206,,,,0.0,0.0013698823750019073,0.829208254814148,29,0,0
19,3,quantized_training,256,20,0.8649146556854248,0.0005276761949062347,0.001971897901967168,0.3013995885848999,2.1806459426879883,8.852022171020508,0.8185931444168091,True,1,True,False,False,0.0,9.516202408121899e-05,0.12103145569562912,,,,0.0,0.0008023279951885343,0.9349752068519592,29,0,0
20,3,quantized_training,256,23,0.8784232139587402,0.0005804438260383904,0.002738489769399166,0.30329087376594543,2.202392578125,9.046631813049316,0.8139142990112305,True,1,True,False,False,0.0,1.463215630792547e-05,0.09800124168395996,,,,0.0,0.00011895412899320945,0.7285214066505432,29,0,0
21,3,quantized_training,256,24,0.8905808925628662,0.0005223994376137853,0.002725748810917139,0.3034305274486542,2.222842216491699,9.233537673950195,0.8110330104827881,True,1,True,False,False,0.0,1.7086897059925832e-05,0.12361323088407516,,,,0.0,0.0001313346583629027,0.7922135591506958,27,0,0
22,4,quantized_training,256,26,0.901522696018219,0.0008843156974762678,0.002860269509255886,0.301993727684021,2.2775721549987793,9.752972602844238,0.799823522567749,True,1,True,False,False,0.0,7.324138096009847e-06,0.029063770547509193,,,,0.0,5.16554900968913e-05,0.2337730973958969,26,0,0
23,4,quantized_training,256,19,0.9113704562187195,0.0007958841160871089,0.0029500441160053015,0.29601308703422546,2.304368495941162,10.017849922180176,0.796912670135498,True,1,True,False,False,0.0,5.061567662778543e-06,0.04139743000268936,,,,0.0,4.2677329474827275e-05,0.4065173864364624,26,0,0
24,4,quantized_training,256,24,0.9202333688735962,0.0007270376081578434,0.003396162297576666,0.2882867753505707,2.334352970123291,10.322779655456543,0.7929131388664246,True,1,True,False,False,0.0,1.0718143812482595e-06,0.05452203378081322,,,,0.0,8.712491762707941e-06,0.46742138266563416,27,0,0
25,4,quantized_training,256,27,0.9282100200653076,0.0006543338531628251,0.0032938055228441954,0.28445810079574585,2.3595471382141113,10.586156845092773,0.7878242135047913,True,1,True,False,False,0.0,1.0261626357532805e-06,0.0729241669178009,,,,0.0,8.411193448409904e-06,0.5654431581497192,26,0,0
26,4,quantized_training,256,19,0.9353890419006348,0.0005889004678465426,0.0031740195117890835,0.27905917167663574,2.368339776992798,10.679647445678711,0.7881620526313782,True,1,True,False,False,0.0,1.4833601653663209e-06,0.09474163502454758,,,,0.0,1.4514210306515452e-05,0.893967866897583,25,0,0
27,4,quantized_training,256,31,0.9418501257896423,0.0007319545256905258,0.0032472426537424326,0.27498137950897217,2.3964805603027344,10.984448432922363,0.7819809913635254,True,1,True,False,False,0.0,1.297919425269356e-07,0.05346018821001053,,,,0.0,9.865748324955348e-07,0.3618786633014679,24,0,0
28,4,quantized_training,256,24,0.9476650953292847,0.0007262505823746324,0.0029225184116512537,0.2709207534790039,2.413038969039917,11.167848587036133,0.7772843241691589,True,1,True,False,False,0.0,5.694279821000237e-07,0.05469395965337753,,,,0.0,4.404372702992987e-06,0.42415159940719604,24,0,0
29,5,quantized_training,256,27,0.9528986215591431,0.0006536255241371691,0.0038021416403353214,0.265313059091568,2.4255895614624023,11.308894157409668,0.7746219038963318,True,1,True,False,False,0.0,1.3562403466949036e-07,0.07313106954097748,,,,0.0,9.773017382030957e-07,0.5925594568252563,24,0,0
30,5,quantized_training,256,27,0.957608699798584,0.0005882629775442183,0.003692720318213105,0.25518798828125,2.4641480445861816,11.753464698791504,0.7677214741706848,True,1,True,False,False,0.0,2.3794905246177223e-07,0.0949835255742073,,,,0.0,1.80474933131336e-06,0.7625710368156433,23,0,0
31,5,quantized_training,256,24,0.9618477821350098,0.0005294366856105626,0.003323448123410344,0.24763792753219604,2.4979052543640137,12.157001495361328,0.7614024877548218,True,1,True,False,False,0.0,2.2919590492165298e-07,0.12018218636512756,,,,0.0,1.8010423445957713e-06,0.988564670085907,22,0,0
32,5,quantized_training,256,28,0.9656630158424377,0.0009035985567606986,0.0036630555987358093,0.23537413775920868,2.536053419113159,12.629729270935059,0.7531101107597351,True,1,True,False,False,0.0,2.895783097756066e-07,0.026906313374638557,,,,0.0,1.997936124098487e-06,0.22145183384418488,22,0,0
33,5,quantized_training,256,26,0.9690966606140137,0.0008132386719807982,0.003296749899163842,0.22746172547340393,2.551115036010742,12.821392059326172,0.7501175403594971,True,1,True,False,False,0.0,2.7350210984877776e-07,0.038621172308921814,,,,0.0,2.293405941600213e-06,0.28146353363990784,22,0,0
