dataset,seed,modality_combination,data_type,block_dim,l2_norm_mean,l2_norm_median,l2_norm_p95,variance_trace,variance_per_dim_mean,pairwise_squared_distance_energy,sampled_pair_mean_abs_dot,normalization_before_concat,relative_abs_dot_contribution
D11,0,RNA+ATAC,RNA,32,5.670645713806152,5.671509742736816,5.687434363365173,29.75323486328125,0.9297885894775391,59.5064697265625,9.404943466186523,False,0.34568059706452203
D11,0,RNA+ATAC,ATAC,32,5.674427032470703,5.6772236824035645,5.68851478099823,22.206405639648438,0.6939501762390137,44.412811279296875,17.80208969116211,False,0.654319402935478
