epoch,phase,loss_rec,loss_vq
0,warmup,6.740130843860762,
1,quantized,46.33231170475483,0.7513648867607117
2,quantized,17.168783575296402,0.6588883570262364
3,quantized,15.446652203798294,0.6474223136901855
4,quantized,14.632618486881256,0.6393831968307495
5,quantized,13.90064400434494,0.6352810859680176
