epoch,phase,loss_rec,loss_vq
0,warmup,0.3061352414744241,
1,quantized,2.118490442633629,0.8979546342577253
2,quantized,1.5563728138804436,0.8477530990328107
3,quantized,1.2810463607311249,0.8387996469225202
4,quantized,1.1157879084348679,0.850731977394649
5,quantized,1.0215024948120117,0.8495784742491586
