stage,wall_time_seconds,cpu_rss_start_bytes,cpu_rss_end_bytes,cpu_rss_peak_bytes,gpu_allocated_peak_bytes,gpu_reserved_peak_bytes,status,error_type,error_message
resource_preflight,0.09157263021916151,571019264,677040128,677040128,0,0,PASS,,
subset_materialization,0.4524558889679611,677203968,728625152,753442816,0,0,PASS,,
h5ad_loading_and_legacy_preprocessing,5.489367641042918,733073408,2125524992,3780050944,0,0,PASS,,
anchor_initialization_before_warmup,0.5942275449633598,2138198016,2456027136,2456027136,218115584,230686720,PASS,,
warmup_and_full_training,6.194689441937953,2456064000,3331854336,3396902912,1320931840,1459617792,PASS,,
inference,1.1092818891629577,3332038656,3333165056,3623161856,1861059584,2696937472,PASS,,
same_checkpoint_inference_stability,0.0011489898897707462,3336118272,3336200192,3336200192,442476032,2696937472,PASS,,
common_evaluation,0.054237490985542536,3336200192,3336859648,3336859648,442476032,2696937472,PASS,,
metacell_aggregation,0.2945346599444747,3336859648,3401474048,3401474048,442476032,2696937472,PASS,,
