epoch,phase,loss_rec,loss_vq
0,warmup,8.185176399492082,
1,quantized,52.63306644062201,1.5308718511036463
2,quantized,12.447142198681831,1.5787392003195626
3,quantized,10.715110664566359,1.611824563571385
4,quantized,10.267233923077583,1.6141396760940552
5,quantized,9.700678085287413,1.620227575302124
