training_step,epoch,phase,batch_cells,assignment_nonempty_anchor_count,usage_sum,usage_min,usage_median,usage_max,usage_entropy_nats,usage_perplexity,usage_gini,manual_reposition_enabled,reposition_interval,reposition_due,local_branch_condition,local_branch_executed,beta_s_min,beta_s_median,beta_s_max,beta_l_min,beta_l_median,beta_l_max,manual_displacement_min,manual_displacement_median,manual_displacement_max,manual_displacement_anchor_count,anchor_nan_count,anchor_inf_count
1,1,quantized_training,256,30,0.10000000894069672,0.0,0.0007812500116415322,0.02226562611758709,2.7429633140563965,15.53294563293457,0.7023437023162842,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
2,1,quantized_training,256,24,0.1900000125169754,0.0,0.0011718750465661287,0.043867189437150955,2.6615536212921143,14.318517684936523,0.7262952923774719,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
3,1,quantized_training,256,27,0.2709999978542328,0.0,0.0017265623901039362,0.06838671863079071,2.6212525367736816,13.752939224243164,0.7338293790817261,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
4,1,quantized_training,256,26,0.3438999652862549,0.0,0.0019445311045274138,0.0881105437874794,2.6024041175842285,13.496145248413086,0.7403317093849182,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
5,1,quantized_training,256,22,0.4095099866390228,0.0,0.002096132840961218,0.10586198419332504,2.5728397369384766,13.102980613708496,0.7482869625091553,True,5,True,False,False,0.0,0.00019226703443564475,0.9990005493164062,,,,0.0,0.0017884329427033663,10.055704116821289,29,0,0
6,1,quantized_training,256,8,0.4685589671134949,0.0003164062218274921,0.002176242182031274,0.11402577906847,2.801605224609375,16.471065521240234,0.6794691681861877,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
7,1,quantized_training,256,13,0.5217030644416809,0.0002847655850928277,0.002443352248519659,0.11981070041656494,2.8029613494873047,16.493417739868164,0.6821114420890808,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
8,2,quantized_training,256,18,0.5695327520370483,0.00025628902949392796,0.002270268276333809,0.12618900835514069,2.7675015926361084,15.918811798095703,0.6974837183952332,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
9,2,quantized_training,256,10,0.6125794649124146,0.00023066012363415211,0.0020432414021342993,0.12763260304927826,2.6952548027038574,14.80929183959961,0.7221629619598389,True,5,False,False,False,,,,,,,0.0,0.0,0.0,0,0,0
10,2,quantized_training,256,12,0.6513214707374573,0.00020759410108439624,0.0018389172619208694,0.12854121625423431,2.6381032466888428,13.986649513244629,0.7364346385002136,True,5,True,False,False,0.0,7.12763867340982e-05,0.4354495108127594,,,,0.0,0.0006576207233592868,3.6357192993164062,24,0,0
