epoch,phase,loss_rec,loss_vq
0,warmup,6.9974043390580585,
1,quantized,43.66110599040985,0.6499723366328648
2,quantized,17.159109756350517,0.5918796913964408
3,quantized,15.47527015209198,0.5941311802182879
4,quantized,14.637646332383156,0.5970919983727592
5,quantized,13.915209203958511,0.5991630554199219
